model,t,mean_error
poly2,2.228,0.960492985836152
poly2,2.232,0.9591016018930192
poly2,2.236,0.9577289710593184
poly2,2.24,0.9563764881914484
poly2,2.244,0.9550455265188861
poly2,2.248,0.9537374376263731
poly2,2.2520000000000002,0.9524535512965879
poly2,2.2560000000000002,0.9511951752224824
poly2,2.2600000000000002,0.9499635946000783
poly2,2.2640000000000002,0.9487600716140119
poly2,2.2680000000000002,0.9475858448294312
poly2,2.2720000000000002,0.9464421285048479
poly2,2.2760000000000002,0.9453301118411502
poly2,2.2800000000000002,0.9442509581821381
poly2,2.2840000000000003,0.9432058041815641
poly2,2.2880000000000003,0.9421957589507504
poly2,2.2920000000000003,0.9412219031994453
poly2,2.2960000000000003,0.9402852883806538
poly2,2.3000000000000003,0.9393869358478846
poly2,2.3040000000000003,0.9385278360306396
poly2,2.308,0.9377089476311895
poly2,2.312,0.9369311968428475
poly2,2.316,0.9361954765872443
poly2,2.32,0.9355026457656184
poly2,2.324,0.9348535285170687
poly2,2.328,0.9342489134751173
poly2,2.332,0.933689553012937
poly2,2.336,0.9331761624672854
poly2,2.34,0.9327094193315265
poly2,2.344,0.9322899624092024
poly2,2.348,0.9319183909213133
poly2,2.352,0.9315952635627827
poly2,2.356,0.9313210975063735
poly2,2.36,0.9310963673555032
poly2,2.364,0.9309215040508066
poly2,2.368,0.9307968937387914
poly2,2.372,0.9307228766143648
poly2,2.376,0.9306997457522131
poly2,2.38,0.930727745944879
poly2,2.384,0.9308070725677468
poly2,2.388,0.930937870492947
poly2,2.392,0.9311202330753054
poly2,2.396,0.9313542012338771
poly2,2.4,0.9316397626522794
poly2,2.404,0.9319768511199618
poly2,2.408,0.9323653460347879
poly2,2.412,0.9328050720848905
poly2,2.416,0.933295799124773
poly2,2.42,0.9338372422571931
poly2,2.424,0.9344290621285628
poly2,2.428,0.9350708654415808
poly2,2.432,0.9357622056846896
poly2,2.436,0.9365025840738956
poly2,2.44,0.9372914506985515
poly2,2.444,0.9381282058591097
poly2,2.448,0.9390122015816187
poly2,2.452,0.9399427432910127
poly2,2.456,0.9409190916230802
poly2,2.46,0.9419404643534811
poly2,2.464,0.9430060384212933
poly2,2.468,0.9441149520244029
poly2,2.472,0.9452663067645423
poly2,2.476,0.9464591698209286
poly2,2.48,0.9476925761332264
poly2,2.484,0.9489655305768959
poly2,2.488,0.9502770101167979
poly2,2.492,0.9516259659281558
poly2,2.496,0.9530113254775007
poly2,2.5,0.9544319945599214
poly2,2.504,0.9558868592927346
poly2,2.508,0.9573747880693615
poly2,2.512,0.958894633480669
poly2,2.516,0.9604452342140899
poly2,2.52,0.9620254169433478
poly2,2.524,0.963633998223351
poly2,2.528,0.9652697864056681
poly2,2.532,0.9669315835897299
poly2,2.536,0.9686181876233828
poly2,2.54,0.9703283941635309
poly2,2.544,0.9720609988032299
poly2,2.548,0.9738147992657089
poly2,2.552,0.9755885976584585
poly2,2.556,0.9773812027718082
poly2,2.56,0.9791914323966064
poly2,2.564,0.9810181156249917
poly2,2.568,0.9828600950873021
poly2,2.572,0.9847162290674104
poly2,2.576,0.9865853934288943
poly2,2.58,0.9884664832760837
poly2,2.584,0.9903584142679713
poly2,2.588,0.9922601234998172
poly2,2.592,0.9941705698677333
poly2,2.596,0.9960887338359203
poly2,2.6,0.9980136165349336
poly2,2.604,0.9999442381322702
poly2,2.608,1.0018796354335175
poly2,2.612,1.003818858692721
poly2,2.616,1.0057609676337806
poly2,2.62,1.0077050267095824
poly2,2.624,1.0096500996511582
poly2,2.628,1.011595243384306
poly2,2.632,1.013539501414679
poly2,2.636,1.0154818968034314
poly2,2.64,1.0174214248732603
poly2,2.644,1.019357045798553
poly2,2.648,1.0212876772429726
poly2,2.652,1.0232121872131017
poly2,2.656,1.0251293872977123
poly2,2.66,1.027038026459129
poly2,2.664,1.0289367855361116
poly2,2.668,1.0308242726071
poly2,2.672,1.0326990193486343
poly2,2.676,1.0345594785064267
poly2,2.68,1.036404022575912
poly2,2.684,1.0382309437650625
poly2,2.688,1.0400384552846051
poly2,2.692,1.0418246939795082
poly2,2.696,1.0435877242805862
poly2,2.7,1.0453255434166382
poly2,2.704,1.0470360877862332
poly2,2.708,1.048717240345141
poly2,2.712,1.0503668388221228
poly2,2.716,1.0519826845344815
poly2,2.72,1.0535625515381786
poly2,2.724,1.0551041958184748
poly2,2.728,1.0566053642092983
poly2,2.732,1.0580638027258422
poly2,2.736,1.0594772640078975
poly2,2.74,1.0608435136026892
poly2,2.744,1.0621603348657953
poly2,2.748,1.0634255323259763
poly2,2.7520000000000002,1.0646369334414436
poly2,2.7560000000000002,1.0657923887670115
poly2,2.7600000000000002,1.0668897706480815
poly2,2.7640000000000002,1.0679269706521866
poly2,2.7680000000000002,1.0689018960355336
poly2,2.7720000000000002,1.0698124656145862
poly2,2.7760000000000002,1.0706566054664164
poly2,2.7800000000000002,1.0714322449129234
poly2,2.7840000000000003,1.0721373132512764
poly2,2.7880000000000003,1.07276973767622
poly2,2.7920000000000003,1.073327442800657
poly2,2.7960000000000003,1.0738083521221091
poly2,2.8000000000000003,1.074210391707918
poly2,2.8040000000000003,1.0745314962856471
poly2,2.8080000000000003,1.074769617831455
poly2,2.8120000000000003,1.0749227366525083
poly2,2.816,1.074988874863854
poly2,2.82,1.0749661120691387
poly2,2.824,1.0748526029714502
poly2,2.828,1.074646596568058
poly2,2.832,1.0743464565232421
poly2,2.836,1.0739506822684526
poly2,2.84,1.0734579303497793
poly2,2.844,1.0728670355295067
poly2,2.848,1.0721770311509577
poly2,2.852,1.0713871682926264
poly2,2.856,1.0704969332669092
poly2,2.86,1.0695060630581474
poly2,2.864,1.068414558341756
poly2,2.868,1.0672226937786515
poly2,2.872,1.0659310253354695
poly2,2.876,1.0645403944404308
poly2,2.88,1.0630519288475173
poly2,2.884,1.061467040148841
poly2,2.888,1.0597874179481306
poly2,2.892,1.0580150207881958
poly2,2.896,1.0561520640121775
poly2,2.9,1.0542010048308978
poly2,2.904,1.0521645249635596
poly2,2.908,1.0500455113113627
poly2,2.912,1.047847035207214
poly2,2.916,1.0455723308528502
poly2,2.92,1.0432247736011333
poly2,2.924,1.0408078587609828
poly2,2.928,1.0383251815922279
poly2,2.932,1.035780419116431
poly2,2.936,1.033177314298285
poly2,2.94,1.0305196630524254
poly2,2.944,1.0278113044049235
poly2,2.948,1.0250561139891385
poly2,2.952,1.0222580008825692
poly2,2.956,1.019420907593238
poly2,2.96,1.0165488127774966
poly2,2.964,1.0136457360108575
poly2,2.968,1.0107157436347896
poly2,2.972,1.0077629543638997
poly2,2.976,1.0047915429660972
poly2,2.98,1.0018057399447344
poly2,2.984,0.99880982480093
poly2,2.988,0.9958081102125398
poly2,2.992,0.9928049144464142
poly2,2.996,0.9898045196676437
poly2,3.0,0.9868111146794366
poly2,3.004,0.9838287221403743
poly2,3.008,0.9808611124764954
poly2,3.012,0.977911709360882
poly2,3.016,0.9749834943577316
poly2,3.02,0.972078920483983
poly2,3.024,0.9691998453085919
poly2,3.028,0.9663474932294023
poly2,3.032,0.9635224536150071
poly2,3.036,0.9607247170356077
poly2,3.04,0.957953746802359
poly2,3.044,0.9552085786538557
poly2,3.048,0.9524879386215167
poly2,3.052,0.9497903683008984
poly2,3.056,0.947114347790888
poly2,3.06,0.9444584088469128
poly2,3.064,0.9418212335860275
poly2,3.068,0.9392017367355194
poly2,3.072,0.9365991315187037
poly2,3.076,0.9340129806553785
poly2,3.08,0.9314432346413308
poly2,3.084,0.9288902595860449
poly2,3.088,0.9263548565875096
poly2,3.092,0.9238382740530435
poly2,3.096,0.921342213651679
poly2,3.1,0.9188688297963893
poly2,3.104,0.9164207217798184
poly2,3.108,0.9140009170064924
poly2,3.112,0.9116128432811795
poly2,3.116,0.909260287960923
poly2,3.12,0.9069473421149713
poly2,3.124,0.9046783288111694
poly2,3.128,0.9024577163364924
poly2,3.132,0.9002900194813191
poly2,3.136,0.8981796946476391
poly2,3.14,0.8961310368877664
poly2,3.144,0.8941480882699576
poly2,3.148,0.8922345664812381
poly2,3.152,0.8903938199709739
poly2,3.156,0.8886288115125638
poly2,3.16,0.8869421268133196
poly2,3.164,0.8853360001755805
poly2,3.168,0.8838123466081977
poly2,3.172,0.8823727900699071
poly2,3.176,0.8810186807111192
poly2,3.18,0.879751099222814
poly2,3.184,0.8785708522377778
poly2,3.188,0.877478467487841
poly2,3.192,0.87647419969013
poly2,3.196,0.8755580571977593
poly2,3.2,0.8747298555370374
poly2,3.204,0.8739892981921523
poly2,3.208,0.8733360790214715
poly2,3.212,0.8727699960473696
poly2,3.216,0.8722910640148653
poly2,3.22,0.8718996132349497
poly2,3.224,0.8715963643472853
poly2,3.228,0.8713824719946421
poly2,3.232,0.8712595342836794
poly2,3.236,0.8712295688164364
poly2,3.24,0.8712949597184292
poly2,3.244,0.8714583832353933
poly2,3.248,0.8717227218253756
poly2,3.2520000000000002,0.87209097782438
poly2,3.2560000000000002,0.8725661972779836
poly2,3.2600000000000002,0.8731514121576328
poly2,3.2640000000000002,0.8738496050736068
poly2,3.2680000000000002,0.874663695423958
poly2,3.2720000000000002,0.8755965407599877
poly2,3.2760000000000002,0.8766509432053947
poly2,3.2800000000000002,0.8778296489983675
poly2,3.2840000000000003,0.8791353300742364
poly2,3.2880000000000003,0.8805705398976968
poly2,3.2920000000000003,0.8821376407884325
poly2,3.2960000000000003,0.8838387057378547
poly2,3.3000000000000003,0.8856754030756043
poly2,3.3040000000000003,0.8876488763373679
poly2,3.3080000000000003,0.8897596336515106
poly2,3.3120000000000003,0.8920074606575674
poly2,3.3160000000000003,0.8943913685577328
poly2,3.3200000000000003,0.8969095848442968
poly2,3.3240000000000003,0.8995595891566712
poly2,3.3280000000000003,0.9023381912660516
poly2,3.332,0.905241643039305
poly2,3.336,0.908265772061632
poly2,3.34,0.9114061219906938
poly2,3.344,0.9146580840730106
poly2,3.348,0.9180170056801815
poly2,3.352,0.9214782650023874
poly2,3.356,0.9250373057056687
poly2,3.36,0.9286896308141788
poly2,3.364,0.9324307606516216
poly2,3.368,0.9362561646587928
poly2,3.372,0.9401611805598658
poly2,3.376,0.9441409359941069
poly2,3.38,0.9481902869106038
poly2,3.384,0.9523037837488257
poly2,3.388,0.9564756713008291
poly2,3.392,0.9606999222886057
poly2,3.396,0.964970299404164
poly2,3.4,0.9692804369306856
poly2,3.404,0.9736239316113504
poly2,3.408,0.9779944330368625
poly2,3.412,0.9823857258851758
poly2,3.416,0.9867917990845101
poly2,3.42,0.9912068996853964
poly2,3.424,0.9956255714587805
poly2,3.428,1.0000426797885211
poly2,3.432,1.0044534253063024
poly2,3.436,1.0088533490508422
poly2,3.44,1.013238331886962
poly2,3.444,1.0176045906485707
poly2,3.448,1.0219486730928373
poly2,3.452,1.0262674533506764
poly2,3.456,1.030558129175928
poly2,3.46,1.0348182219502653
poly2,3.464,1.0390455800930063
poly2,3.468,1.0432383862432975
poly2,3.472,1.04739516830874
poly2,3.476,1.0515148141884532
poly2,3.48,1.055596589657967
poly2,3.484,1.0596401585281028
poly2,3.488,1.0636456037449098
poly2,3.492,1.0676134475775236
poly2,3.496,1.0715446684572243
poly2,3.5,1.0754407114226967
poly2,3.504,1.0793034885694344
poly2,3.508,1.083135365517577
poly2,3.512,1.0869391298700621
poly2,3.516,1.090717938127181
poly2,3.52,1.0944752387312695
poly2,3.524,1.0982146709173648
poly2,3.528,1.1019399417339557
poly2,3.532,1.1056546866032275
poly2,3.536,1.1093623214939075
poly2,3.54,1.1130658964598663
poly2,3.544,1.1167679604015928
poly2,3.548,1.1204704453489467
poly2,3.552,1.1241745758623183
poly2,3.556,1.1278808062720287
poly2,3.56,1.1315887863893148
poly2,3.564,1.135297355484944
poly2,3.568,1.1390045644309617
poly2,3.572,1.142707726029089
poly2,3.576,1.1464034927311113
poly2,3.58,1.1500879587244752
poly2,3.584,1.1537567800290662
poly2,3.588,1.1574053027778761
poly2,3.592,1.1610286873554911
poly2,3.596,1.1646220153646984
poly2,3.6,1.1681803677661027
poly2,3.604,1.171698865781454
poly2,3.608,1.175172670778036
poly2,3.612,1.178596944770507
poly2,3.616,1.181966778758595
poly2,3.62,1.1852771011442744
poly2,3.624,1.1885225820934098
poly2,3.628,1.1916975510519392
poly2,3.632,1.1947959430780295
poly2,3.636,1.197811285197373
poly2,3.64,1.200736727424875
poly2,3.644,1.2035651158946319
poly2,3.648,1.206289099378165
poly2,3.652,1.208901256638543
poly2,3.656,1.2113942310594694
poly2,3.66,1.2137608604608405
poly2,3.664,1.2159942930720193
poly2,3.668,1.2180880842501107
poly2,3.672,1.2200362718685922
poly2,3.676,1.2218334308774512
poly2,3.68,1.2234747092021812
poly2,3.684,1.2249558479907767
poly2,3.688,1.2262731894334877
poly2,3.692,1.227423675187998
poly2,3.696,1.228404838030389
poly2,3.7,1.2292147888571219
poly2,3.704,1.2298522006745098
poly2,3.708,1.2303162907809257
poly2,3.712,1.230606801998219
poly2,3.716,1.2307239835507757
poly2,3.72,1.230668572021522
poly2,3.724,1.2304417727257178
poly2,3.728,1.2300452418232828
poly2,3.732,1.2294810695228446
poly2,3.736,1.2287517647978112
poly2,3.74,1.2278602421170615
poly2,3.744,1.2268098107710976
poly2,3.748,1.2256041674315097
poly2,3.7520000000000002,1.2242473926054402
poly2,3.7560000000000002,1.2227439516353482
poly2,3.7600000000000002,1.221098700863679
poly2,3.7640000000000002,1.2193168995795391
poly2,3.7680000000000002,1.2174042284927822
poly2,3.7720000000000002,1.2153668159365174
poly2,3.7760000000000002,1.2132112741334589
poly2,3.7800000000000002,1.2109447502726502
poly2,3.7840000000000003,1.2085750018005499
poly2,3.7880000000000003,1.2061105137273855
poly2,3.7920000000000003,1.203560690026401
poly2,3.7960000000000003,1.2009361740339353
poly2,3.8000000000000003,1.1982493862407897
poly2,3.8040000000000003,1.1955154088603657
poly2,3.8080000000000003,1.1927533705969042
poly2,3.8120000000000003,1.1899883990321793
poly2,3.8160000000000003,1.1872537465915713
poly2,3.8200000000000003,1.1845913613899937
poly2,3.8240000000000003,1.182046967443844
poly2,3.8280000000000003,1.1796559324210572
poly2,3.8320000000000003,1.1774252744020992
poly2,3.8360000000000003,1.175328179056078
poly2,3.84,1.1733174212667214
poly2,3.844,1.1713436589384272
poly2,3.848,1.1693656452473575
poly2,3.852,1.167352221065279
poly2,3.856,1.1652806858902478
poly2,3.86,1.1631345400914932
poly2,3.864,1.16090162958823
poly2,3.868,1.1585728326448401
poly2,3.872,1.156141177947529
poly2,3.876,1.153601260697388
poly2,3.88,1.1509488553021048
poly2,3.884,1.1481806567893005
poly2,3.888,1.1452941075918113
poly2,3.892,1.1422872824620935
poly2,3.896,1.1391588144790146
poly2,3.9,1.1359078515569423
poly2,3.904,1.1325340370164323
poly2,3.908,1.1290375105588821
poly2,3.912,1.1254189279906461
poly2,3.916,1.1216794996454182
poly2,3.92,1.1178210489236289
poly2,3.924,1.1138460939160366
poly2,3.928,1.1097579569004208
poly2,3.932,1.1055609087905123
poly2,3.936,1.1012603585582919
poly2,3.94,1.0968631013308532
poly2,3.944,1.0923776430131245
poly2,3.948,1.0878146226142018
poly2,3.952,1.0831873520671171
poly2,3.956,1.0785124774542758
poly2,3.96,1.0738107139230126
poly2,3.964,1.0691074814001047
poly2,3.968,1.0644330275712817
poly2,3.972,1.059821300095636
poly2,3.976,1.0553067157544302
poly2,3.98,1.0509187270193212
poly2,3.984,1.0466760155762544
poly2,3.988,1.042583707304732
poly2,3.992,1.0386356341301464
poly2,3.996,1.0348200698520047
poly2,4.0,1.0311255553544723
poly2,4.0040000000000004,1.0275447264667188
poly2,4.008,1.0240760518757859
poly2,4.0120000000000005,1.0207242506693346
poly2,4.016,1.0175000367197236
poly2,4.0200000000000005,1.0144194095967063
poly2,4.024,1.0115023426108856
poly2,4.0280000000000005,1.008770547633803
poly2,4.032,1.0062441659055765
poly2,4.0360000000000005,1.003937849260784
poly2,4.04,1.001857484724557
poly2,4.0440000000000005,0.9999989939572889
poly2,4.048,0.9983496966874164
poly2,4.0520000000000005,0.9968913607181845
poly2,4.056,0.9956034887838582
poly2,4.0600000000000005,0.9944658481407374
poly2,4.064,0.9934599997151994
poly2,4.0680000000000005,0.9925700320604219
poly2,4.072,0.9917828050967898
poly2,4.0760000000000005,0.991087951614394
poly2,4.08,0.9904778140132116
poly2,4.0840000000000005,0.9899474561417382
poly2,4.088,0.9894948817271715
poly2,4.0920000000000005,0.9891215946690064
poly2,4.096,0.9888336283735526
poly2,4.1,0.9886430987575932
poly2,4.104,0.9885700645395424
poly2,4.108,0.9886437447275226
poly2,4.112,0.9889007730043569
poly2,4.116,0.9893772304018326
poly2,4.12,0.9900943405250165
poly2,4.124,0.9910462839087293
poly2,4.128,0.9922014115410324
poly2,4.132,0.9935158264947326
poly2,4.136,0.9949475581501679
poly2,4.14,0.9964640805105216
poly2,4.144,0.9980441189325285
poly2,4.148,0.9996770667440348
poly2,4.152,1.0013622153877608
poly2,4.156,1.0031087360732724
poly2,4.16,1.0049366780776487
poly2,4.164,1.006878770014342
poly2,4.168,1.0089818922104556
poly2,4.172,1.0113052552394572
poly2,4.176,1.0139108490427269
poly2,4.18,1.0168458952074786
poly2,4.184,1.0201288411623186
poly2,4.188,1.0237528666109483
poly2,4.192,1.0277020441785876
poly2,4.196,1.0319625065260543
poly2,4.2,1.0365208159042314
poly2,4.204,1.0413554694153588
poly2,4.208,1.046431737628986
poly2,4.212,1.051704662080387
poly2,4.216,1.0571267961650015
poly2,4.22,1.0626549176770856
poly2,4.224,1.06825329495512
poly2,4.228,1.0738942434378698
poly2,4.232,1.0795574446171659
poly2,4.236,1.0852290146128745
poly2,4.24,1.090900751769587
poly2,4.244,1.0965696622548173
poly2,4.248,1.1022376912257803
poly2,4.252,1.1079114654648037
poly2,4.256,1.1136017221970889
poly2,4.26,1.1193219811683868
poly2,4.264,1.1250860595850507
poly2,4.268,1.1309044699386488
poly2,4.272,1.1367806175921955
poly2,4.276,1.1427084377112124
poly2,4.28,1.148672731371743
poly2,4.284,1.1546519618691482
poly2,4.288,1.1606219907991966
poly2,4.292,1.1665592260142508
poly2,4.296,1.1724425150550866
poly2,4.3,1.178253895867829
poly2,4.304,1.183978617834489
poly2,4.308,1.189604812086681
poly2,4.312,1.1951230524682495
poly2,4.316,1.2005259288296102
poly2,4.32,1.2058076803764997
poly2,4.324,1.2109638993099905
poly2,4.328,1.2159912992098996
poly2,4.332,1.2208875378086383
poly2,4.336,1.2256510838577728
poly2,4.34,1.2302811196503263
poly2,4.344,1.2347774730607668
poly2,4.348,1.23914057516853
poly2,4.352,1.243371441486667
poly2,4.356,1.2474716765252338
poly2,4.36,1.251443502925284
poly2,4.364,1.255289817734594
poly2,4.368,1.2590142795280066
poly2,4.372,1.2626214308426567
poly2,4.376,1.2661168604058317
poly2,4.38,1.2695074080769926
poly2,4.384,1.2728014108342982
poly2,4.388,1.2760089780637238
poly2,4.392,1.2791422652892268
poly2,4.396,1.2822156832784404
poly2,4.4,1.2852459325111936
poly2,4.404,1.288251699143045
poly2,4.408,1.2912528170260784
poly2,4.412,1.2942687500587957
poly2,4.416,1.297316448567361
poly2,4.42,1.300407982720948
poly2,4.424,1.3035486887188938
poly2,4.428,1.3067365841191843
poly2,4.432,1.3099633676267093
poly2,4.436,1.3132166607729414
poly2,4.44,1.316482731417711
poly2,4.444,1.319748977507626
poly2,4.448,1.3230057727464772
poly2,4.452,1.3262475897063752
poly2,4.456,1.329473464405002
poly2,4.46,1.3326868608996576
poly2,4.464,1.3358949271208556
poly2,4.468,1.3391071137725798
poly2,4.472,1.3423332507554415
poly2,4.476,1.3455814555384864
poly2,4.48,1.3488565335838238
poly2,4.484,1.3521595348120994
