model,t,mean,median,q25,q75,escaped_fraction
linear,4.856,1.2032171302111268,1.0779266226226238,0.8725132243293294,1.3874672713768423,0.0
linear,4.86,1.203044396776766,1.0801036624744027,0.8723568989713917,1.3855461482283815,0.0
linear,4.864,1.2028277781143077,1.0822338651725325,0.8721792482486609,1.3835884017968734,0.0
linear,4.868,1.2025679967452265,1.084317492609408,0.871980418888739,1.3815960547009511,0.0
linear,4.872,1.2022658112853972,1.0863548704082744,0.8717605911249959,1.3795711684138088,0.0
linear,4.876,1.2019220145518807,1.0883463893753311,0.8715199744663091,1.377515842743426,0.0
linear,4.88,1.2015374316716285,1.0902925068301865,0.8712588028802929,1.3754322154151941,0.0
linear,4.884,1.2011129181839397,1.0921937478102686,0.8709773293642914,1.3733224617386426,0.0
linear,4.888,1.200649358129011,1.0940507061450147,0.8706758198780277,1.3711887943392034,0.0
linear,4.892,1.200147662115301,1.0958640453958597,0.8703545466116829,1.369033462935433,0.0
linear,4.896,1.1996087653587542,1.0976344996582261,0.8700137805634258,1.3668587541418142,0.0
linear,4.9,1.1990336256872056,1.0993628742218868,0.8696537834010567,1.364666991277174,0.0
linear,4.904,1.1984232215035753,1.1010500460862334,0.869274798583585,1.3624605341588718,0.0
linear,4.908,1.1977785497017703,1.1026969643271307,0.8688770417202867,1.3602417788631826,0.0
linear,4.912,1.1971006235295882,1.1043046503121687,0.8684606901471954,1.35801315743275,0.0
linear,4.916,1.196390470393384,1.1058741977612498,0.8680258717042,1.3557771375125725,0.0
linear,4.92,1.1956491295998382,1.107406772649575,0.867572652700042,1.3535362218966829,0.0
linear,4.924,1.194877650030882,1.1089036129501881,0.8671010250577094,1.3512929479685258,0.0
linear,4.928,1.1940770877487252,1.1103660282133496,0.8666108926391454,1.3490498870189391,0.0
linear,4.932,1.193248503528993,1.1117953989801115,0.866102056756008,1.3468096434266728,0.0
linear,4.936,1.192392960321255,1.113193176027543,0.8655742008826444,1.3445748536874473,0.0
linear,4.94,1.1915115206377442,1.1145608794431685,0.8650268745986748,1.3423481852787231,0.0
linear,4.944,1.1906052438728123,1.1159000975262472,0.8644594768018656,1.340132335348538,0.0
linear,4.948,1.1896751835576995,1.117212485513619,0.8638712382475577,1.3379300292180467,0.0
linear,4.952,1.1887223845575323,1.1184997641279335,0.8632612034890623,1.335744018688691,0.0
linear,4.956,1.1877478802200867,1.1197637179461526,0.8626282123144426,1.333577080146257,0.0
linear,4.96,1.1867526894888505,1.121006193586315,0.8619708807992238,1.3314320124554662,0.0
linear,4.964,1.1857378139962167,1.1222290977106395,0.8605949675770606,1.3326714231779317,0.0
linear,4.968,1.1847042351563604,1.1234343948431271,0.8574610266906108,1.3351944314044006,0.0
linear,4.972,1.1836529112813678,1.1246241049999304,0.8542586749244587,1.337737579712819,0.0
linear,4.976,1.1825847747486529,1.125800301130838,0.8509883215144569,1.3403025239859019,0.0
linear,4.98,1.1815007292524224,1.1269651063703352,0.8476504689613115,1.3422581110330956,0.0
linear,4.984,1.1804016471770784,1.1281206910967905,0.8442457124663223,1.342839951216731,0.0
linear,4.988,1.1792883671357866,1.12926926979842,0.842015829832864,1.3434504663624478,0.0
linear,4.992,1.1781616917229858,1.1304130977447886,0.8418890363475805,1.3440925134630626,0.0
linear,4.996,1.1770223855352586,1.1315544674626983,0.8417081102225811,1.344768950334285,0.0
linear,5.0,1.1758711735205165,1.1326957050154123,0.8414741236931357,1.345482630664971,0.0
poly2,0.0,0.0,0.0,0.0,0.0,0.0
poly2,0.004,1.770388738860619e-05,1.9829062011545776e-05,7.853823660699308e-06,2.3039078620596457e-05,0.0
poly2,0.008,7.08545048517931e-05,7.933358930608785e-05,3.146139958936676e-05,9.217284921185012e-05,0.0
poly2,0.012,0.0001595346601354555,0.00017855262265720347,7.095085311093987e-05,0.000207483331784426,0.0
poly2,0.016,0.00028383797930360674,0.00031749569329894966,0.0001265091275724441,0.00036908444263581916,0.0
poly2,0.02,0.00044386862866277476,0.0004961432511658976,0.0001983799820864533,0.0005771226582898366,0.0
poly2,0.024,0.000639739140639879,0.0007144464703848965,0.0002868611876447481,0.0008317765167645014,0.0
poly2,0.028,0.0008715681971912213,0.0009723270944618652,0.0003923011537218641,0.0011332560127002879,0.0
poly2,0.032,0.001139478501868027,0.001269677323771974,0.0005150950541195119,0.0014818018926511364,0.0
poly2,0.036000000000000004,0.0014435947981469338,0.001606359747873005,0.0006556805272855555,0.0018776848578642802,0.0
poly2,0.04,0.0017840420435952919,0.0019822073251090184,0.0008145330300301555,0.0023212046828551816,0.0
poly2,0.044,0.002160943727832247,0.0023970234118734406,0.0009921609245730826,0.0028126892589709425,0.0
poly2,0.048,0.002574420317891221,0.002850581843756898,0.0011891003774316615,0.003352493572908644,0.0
poly2,0.052000000000000005,0.003024587818241566,0.0033426270706423578,0.0014059101451256836,0.003940998630808451,0.0
poly2,0.056,0.0035115564384514,0.003872874347583673,0.0016431663164919047,0.0045786103390858925,0.0
poly2,0.06,0.004035429366490225,0.00444100998306793,0.0019014570749400252,0.005265758353567803,0.0
poly2,0.064,0.00459630164913159,0.005046691645975124,0.0021813775367266392,0.006002894908783406,0.0
poly2,0.068,0.005194259182874597,0.005689548732245631,0.0024835247136413955,0.006790493639419832,0.0
poly2,0.07200000000000001,0.0058293778196262655,0.0063691827919260145,0.002808492640721227,0.0076290484059813035,0.0
poly2,0.076,0.006501722591443647,0.007085168016913335,0.0031568677020523154,0.008519072136600324,0.0
poly2,0.08,0.007211347058245922,0.007837051789339097,0.0035292241805569427,0.009461095696756247,0.0
poly2,0.084,0.00795829278177283,0.008624355290147925,0.003930465295145768,0.010455666798331403,0.0
poly2,0.088,0.008742588928340586,0.009446574167022562,0.004358488375001299,0.011503348959032454,0.0
poly2,0.092,0.00956425200220182,0.010303179260401245,0.004813226277881537,0.012604720522698863,0.0
poly2,0.096,0.010423285710606706,0.011164929106122693,0.005295253042976943,0.013760373750417935,0.0
poly2,0.1,0.011319680961000316,0.01204717661646521,0.005805115361713695,0.014970913991716175,0.0
poly2,0.10400000000000001,0.012253415990194236,0.012954228737022068,0.006343330037649001,0.01623695894435281,0.0
poly2,0.108,0.013224456624800915,0.013884812277146948,0.006910381689500569,0.01755913801045339,0.0
poly2,0.112,0.014232756671732053,0.014837624152579089,0.0075067206849522335,0.018938091755880997,0.0
poly2,0.116,0.015278258437109463,0.015811333867566002,0.008132761291652517,0.020374471478864776,0.0
poly2,0.12,0.016360893371527158,0.01680458601635071,0.008788880030804701,0.02186893889298281,0.0
poly2,0.124,0.017480582839225465,0.017816002794889606,0.009475414217878777,0.02342216592866116,0.0
poly2,0.128,0.018637239008386892,0.018844186513533083,0.010192660674215516,0.025034834656383863,0.0
poly2,0.132,0.0198307658594441,0.019887722101303407,0.010940874592599823,0.026707637333829554,0.0
poly2,0.136,0.021061060307994782,0.02103398488108363,0.01172026853922231,0.028441276578161565,0.0
poly2,0.14,0.02232801343865761,0.02226813488734579,0.01253101157380311,0.03023646566369447,0.0
poly2,0.14400000000000002,0.02363151184597418,0.02353433484223029,0.013373228468993905,0.032093928944159744,0.0
poly2,0.148,0.024971439078271738,0.024832126956994917,0.014246999009484012,0.034014402397778094,0.0
poly2,0.152,0.026347677180252594,0.026161029157829405,0.015152357350523187,0.03599863429233299,0.0
poly2,0.156,0.02776010832996631,0.027520534708399318,0.016089291414798902,0.03804738596641928,0.0
poly2,0.16,0.029208616565748642,0.028910111779255565,0.01705774230580166,0.04016143272201551,0.0
poly2,0.164,0.030693089598661145,0.030329202949945004,0.01805760371496089,0.042341564822492336,0.0
poly2,0.168,0.032213420705906985,0.03177722462893734,0.01908872129894856,0.04458858858912407,0.0
poly2,0.17200000000000001,0.03376951070059479,0.03325356637583371,0.02015089200264975,0.046903327588110416,0.0
poly2,0.176,0.03536126997298893,0.03475759010975603,0.02124386330239719,0.049286623899032406,0.0
poly2,0.18,0.036988620597924314,0.036288629187371246,0.022367332343194685,0.05173933945456602,0.0
poly2,0.184,0.038651498502213805,0.0378459873336582,0.023520944942841782,0.05423728991260858,0.0
poly2,0.188,0.04034985568443339,0.03942893740834333,0.024704294435162096,0.056801340517603584,0.0
poly2,0.192,0.042083662477155094,0.04103671999089947,0.025916920323976727,0.05943452222539702,0.0
poly2,0.196,0.04385290983816328,0.04266854176717237,0.02715830671912674,0.06213766387995798,0.0
poly2,0.2,0.04565761165203225,0.04432357370109572,0.02842788052579289,0.06491162186325766,0.0
poly2,0.20400000000000001,0.04749780701620131,0.046000948975599185,0.029725009358690446,0.06775728190313167,0.0
poly2,0.20800000000000002,0.04937356247592117,0.047699760687774734,0.031048999153537357,0.07067556087093234,0.0
poly2,0.212,0.05128497415982031,0.049419059284653635,0.0323990914496233,0.07366740854856146,0.0
poly2,0.216,0.053232169752260625,0.05115784972764044,0.03358539606292333,0.07673380934257529,0.0
poly2,0.22,0.05521531022049442,0.052915088375788996,0.03460717898531015,0.07987447985433498,0.0
poly2,0.224,0.05723459119498309,0.054689679580763,0.03563191415577163,0.08301865941540686,0.0
poly2,0.228,0.059290243882187676,0.05648047198956251,0.03665904166647185,0.08623426400347671,0.0
poly2,0.232,0.06138253537396978,0.058286254555013725,0.03768801942878993,0.08952222449078914,0.0
poly2,0.23600000000000002,0.0635117682109131,0.060105752258680464,0.03868946667183899,0.09288351732895891,0.0
poly2,0.24,0.06567827906362489,0.061937621556381946,0.039490082529076126,0.09631916614864348,0.0
poly2,0.244,0.06788243642144721,0.06378044556299134,0.04015854351571557,0.0998302431164951,0.0
poly2,0.248,0.07012463722531775,0.06563272900077,0.04091064774323765,0.10341787000118857,0.0
poly2,0.252,0.07240530245048096,0.06749289294429389,0.04213842036846747,0.1070832188959256,0.0
poly2,0.256,0.07472487172984912,0.06935926940519754,0.04378726057100405,0.1108275125402304,0.0
poly2,0.26,0.07708379719880845,0.07123009581164534,0.04548543644114191,0.11465202417909381,0.0
poly2,0.264,0.07948253682158642,0.07310350945080596,0.047234484131174405,0.1185580768926522,0.0
poly2,0.268,0.08192154751156619,0.07497754195779571,0.04903596157483342,0.12254704232465677,0.0
poly2,0.272,0.08440127837076702,0.0768501139517429,0.05089144191661693,0.12662033873308015,0.0
poly2,0.276,0.08692216434309502,0.07871902993891691,0.05280250634597092,0.13077942828141229,0.0
poly2,0.28,0.0894846205082338,0.08058197362437622,0.0543093336887327,0.13502581348464765,0.0
poly2,0.28400000000000003,0.09208903715331017,0.08243650379735,0.05548657060226124,0.1393610327197984,0.0
poly2,0.28800000000000003,0.09473577566708474,0.08428005098152817,0.056835860710509965,0.14378665470715712,0.0
poly2,0.292,0.09742516522425362,0.08610991506943871,0.05816762173416411,0.1483042718656914,0.0
poly2,0.296,0.10015750017727418,0.08792326418978853,0.05947858356382187,0.1529154924441168,0.0
poly2,0.3,0.10293303805365936,0.08971713508748322,0.060765323584490626,0.15762193132863528,0.0
poly2,0.304,0.10575199806432196,0.09172900875763781,0.0620242758112021,0.1624251994293614,0.0
poly2,0.308,0.10861456005496369,0.09457543203610222,0.06325174529686367,0.167326891550439,0.0
poly2,0.312,0.11152086386763546,0.09747385778569248,0.06444392884514157,0.1723285726541499,0.0
poly2,0.316,0.11447100911412136,0.10042436947209196,0.06559694313722306,0.1774317624373621,0.0
poly2,0.32,0.11746505538954748,0.10342701317973096,0.06670686143767574,0.18251578692781364,0.0
poly2,0.324,0.12050302296909818,0.10648180398635279,0.06776976007390634,0.18701345453530796,0.0
poly2,0.328,0.1235848940310906,0.10958873532645572,0.06977001440371712,0.19157072723995144,0.0
poly2,0.332,0.12671061443649462,0.1127477917587652,0.07195556017896382,0.19647781207501114,0.0
poly2,0.336,0.12988009607115159,0.11595896552469326,0.07480722770134504,0.20205991364275422,0.0
poly2,0.34,0.13309321972752788,0.11922227722933855,0.07775995179124194,0.20775069619345832,0.0
poly2,0.34400000000000003,0.13634983847507148,0.12253780088865676,0.08081449170505481,0.2135507755119296,0.0
poly2,0.34800000000000003,0.13964978145104073,0.12590569346130295,0.08340958031554316,0.21946052601926042,0.0
poly2,0.352,0.14299285800647837,0.1293262288180207,0.08609151844239973,0.22548004895027438,0.0
poly2,0.356,0.14637886217247162,0.13279983589424188,0.0867288471736656,0.2316091393910349,0.0
poly2,0.36,0.14980757747244783,0.136327140524865,0.08775669954482306,0.23784725249161318,0.0
poly2,0.364,0.15327878219021568,0.13990901018013874,0.08888325595726229,0.24419346923544574,0.0
poly2,0.368,0.15679225529116958,0.14354660051924506,0.08999004757126447,0.2506464622151084,0.0
poly2,0.372,0.1603477832519314,0.14689882888685346,0.09107621669661409,0.25720446193340757,0.0
poly2,0.376,0.1639451680370578,0.1506392135323481,0.09214090133694114,0.2638652242161164,0.0
poly2,0.38,0.1675842363224624,0.15442609819571282,0.09318323138287883,0.2706259993857989,0.0
poly2,0.384,0.17126484976447018,0.15825679918830016,0.09420232382352667,0.2774835039019121,0.0
poly2,0.388,0.17498691563239283,0.16212835156499933,0.09519727697449254,0.2844338952173561,0.0
poly2,0.392,0.17875039647351296,0.16603751058290633,0.09616716376261616,0.29147275063223177,0.0
poly2,0.396,0.1825553167125579,0.169980756384027,0.09757054729187191,0.29859505093807753,0.0
poly2,0.4,0.18640176329794375,0.1739543021042872,0.09977995439408072,0.3057951696367248,0.0
poly2,0.404,0.1902898768458297,0.17795410554819965,0.10202237528887712,0.3130668684839164,0.0
poly2,0.40800000000000003,0.19421982942624305,0.18197588449370466,0.1042967404105093,0.3204033000464068,0.0
poly2,0.41200000000000003,0.19819178549236455,0.18601513560674487,0.10660179964867919,0.3277970178707108,0.0
poly2,0.41600000000000004,0.20220584383081602,0.18884548568015075,0.11077902760066335,0.3352399947414767,0.0
poly2,0.42,0.2062619610812869,0.1904168674574369,0.11521717514295966,0.3427236493585439,0.0
poly2,0.424,0.21035986128586875,0.19193476750214256,0.1197873955559485,0.3502388815865805,0.0
poly2,0.428,0.21449894042514012,0.19340634922795352,0.12449037799345335,0.3576989204841535,0.0
poly2,0.432,0.21867817862370184,0.19483943260924527,0.12932661822563019,0.3650965961706483,0.0
poly2,0.436,0.2228960739646532,0.19624235073419943,0.13429640479832294,0.37249809438833564,0.0
poly2,0.44,0.2271506094438344,0.1976237943548172,0.1393998052874012,0.37989318564302416,0.0
poly2,0.444,0.23143925872015036,0.19899265032576216,0.14463665275101253,0.38727138396132266,0.0
poly2,0.448,0.2357590287931756,0.20035783997307677,0.15000653248807883,0.39462202074044544,0.0
poly2,0.452,0.2401065311763694,0.20200125297940463,0.15451845302427647,0.4019343230472813,0.0
poly2,0.456,0.24447806957574283,0.20449257058392667,0.1556340344115483,0.4091974950724614,0.0
poly2,0.46,0.24886973206262758,0.20698470441708813,0.1567790764345962,0.4164008013394718,0.0
poly2,0.464,0.2532774783353167,0.21036106563975854,0.1579573885815708,0.42353365020671563,0.0
poly2,0.468,0.25769721634928333,0.21368532339872637,0.1591722439955958,0.43058567618505866,0.0
poly2,0.47200000000000003,0.2621248660193748,0.2169537968820534,0.1604263974255812,0.4375468196256278,0.0
poly2,0.47600000000000003,0.266556410145099,0.22019727735548406,0.16172211848186305,0.44440740241085025,0.0
poly2,0.48,0.2709879340606802,0.22635297486315686,0.16306123768973624,0.45115819840200616,0.0
poly2,0.484,0.2754156559901503,0.23079139839250196,0.16444520264826878,0.4577904975529549,0.0
poly2,0.488,0.2798359500224503,0.2346399066447229,0.16587514157097813,0.46429616278462255,0.0
poly2,0.492,0.2842453632978713,0.23667475652700154,0.1673519315811817,0.47066767891970634,0.0
poly2,0.496,0.2886406286076803,0.23867643985258127,0.16887626932710142,0.47689819319273524,0.0
poly2,0.5,0.2930186732583104,0.2406467500230552,0.17044874173951952,0.4829815470681208,0.0
poly2,0.504,0.29737662478287774,0.2425875812052904,0.17206989505040218,0.488912299309725,0.0
poly2,0.508,0.3017118139028931,0.2445009035186984,0.17374030050155667,0.4953353854592371,0.0
poly2,0.512,0.30602177504154915,0.24638873921270338,0.17546061548041691,0.5079077931153186,0.0
poly2,0.516,0.3103042446506516,0.24844243295583324,0.17723163911302603,0.52062031003674,0.0
poly2,0.52,0.3145571576193985,0.25085203508708054,0.17905436161425015,0.5334637260038821,0.0
poly2,0.524,0.31877864206947815,0.2531818938628001,0.18093000693791927,0.5429692317531941,0.0
poly2,0.528,0.3229670128936172,0.2554317270245774,0.18336908608594535,0.5498466940379224,0.0
poly2,0.532,0.3271207644511679,0.2576014065768452,0.1865773736426532,0.5556147725085675,0.0
poly2,0.536,0.33123856288285236,0.2596909439690925,0.18988493616053373,0.5612161464640101,0.0
poly2,0.54,0.3353192385369785,0.26170047591518014,0.1932945665301782,0.5666487184839346,0.0
poly2,0.544,0.339361779003195,0.2636302510012166,0.19680944780223072,0.5719109641004132,0.0
poly2,0.548,0.34336532322295693,0.2654806171953147,0.20043315181200688,0.5770019108836117,0.0
poly2,0.552,0.3473291570895082,0.267252010337318,0.20416963549761177,0.5819211145006365,0.0
poly2,0.556,0.35125271087176024,0.2689449436547616,0.20802323488840768,0.5866686323268019,0.0
poly2,0.56,0.3551355587094528,0.2705599983232474,0.2119986567586695,0.5912449951670742,0.0
